trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.6, 'e': 0.39561243860243755}",25,10,-71.75922252916652,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 2}",1
186,False,"{'a': 0.6, 'e': 0.39363437640942539}",25,11,1.3532943032124503,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
187,False,"{'a': 0.6, 'e': 0.39166620452737827}",35,4,-58.824865432256566,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 1}",1
188,False,"{'a': 0.6, 'e': 0.3897078735047414}",25,9,-24.036254271248666,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 0}",1
189,False,"{'a': 0.6, 'e': 0.38775933413721764}",30,11,-1.0969226029968813,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
190,False,"{'a': 0.6, 'e': 0.38582053746653155}",20,6,-122.0464767084152,"{0: 7, 1: 0, 2: 5, 3: 0, 4: 2}",1
191,False,"{'a': 0.6, 'e': 0.3838914347791989}",25,11,25.104936693147433,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.6, 'e': 0.38197197760530294}",20,5,25.703549289780337,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.6, 'e': 0.38006211771727638}",20,6,3.118599122316649,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
194,False,"{'a': 0.6, 'e': 0.37816180712869002}",20,0,12.667877784375701,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
195,False,"{'a': 0.6, 'e': 0.37627099809304654}",30,10,20.13270142069883,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
196,False,"{'a': 0.6, 'e': 0.37438964310258133}",20,12,11.79990738831219,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.6, 'e': 0.37251769488706843}",25,18,15.975222468200675,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.6, 'e': 0.37065510641263305}",25,4,7.276832731843899,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
199,False,"{'a': 0.6, 'e': 0.36880183088056989}",20,13,13.101855141445382,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.6, 'e': 0.36695782172616703}",25,1,-7.277869849765571,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 0}",1
201,False,"{'a': 0.6, 'e': 0.3651230326175362}",25,17,14.416092998131608,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.6, 'e': 0.36329741745444855}",25,4,-60.76071545971097,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 1}",1
203,False,"{'a': 0.6, 'e': 0.36148093036717632}",20,6,0.06716058125031799,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
204,False,"{'a': 0.6, 'e': 0.35967352571534039}",25,20,12.599879302849295,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.6, 'e': 0.35787515808676373}",25,11,-59.14120465070717,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 1}",1
206,False,"{'a': 0.6, 'e': 0.35608578229632987}",25,0,-67.86332035499336,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
207,False,"{'a': 0.6, 'e': 0.35430535338484825}",20,0,12.104050813863818,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
208,False,"{'a': 0.6, 'e': 0.35253382661792398}",30,21,18.854334516477188,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.6, 'e': 0.35077115748483439}",20,15,11.387825033281235,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.6, 'e': 0.34901730169741019}",25,3,-48.46185695517631,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 1}",1
211,False,"{'a': 0.6, 'e': 0.34727221518892315}",30,19,-4.2666412619305145,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
212,False,"{'a': 0.6, 'e': 0.34553585411297855}",20,8,-12.440808650814448,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
213,False,"{'a': 0.6, 'e': 0.34380817484241366}",25,16,10.299091561904413,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.6, 'e': 0.34208913396820156}",25,5,-34.34076179681812,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
215,False,"{'a': 0.6, 'e': 0.34037868829836054}",20,8,-57.706801835148426,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
216,False,"{'a': 0.6, 'e': 0.33867679485686875}",35,11,19.644022459123132,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 0}",1
217,False,"{'a': 0.6, 'e': 0.33698341088258443}",20,8,-44.4245485710395,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
218,False,"{'a': 0.6, 'e': 0.33529849382817151}",25,13,19.194403733652393,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.6, 'e': 0.33362200135903064}",35,12,-135.0672739289968,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 3}",1
220,False,"{'a': 0.6, 'e': 0.33195389135223546}",20,3,12.095542184983458,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.6, 'e': 0.3302941218954743}",20,16,9.108390743171654,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.6, 'e': 0.3286426512859969}",25,9,-27.640764677450328,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
223,False,"{'a': 0.6, 'e': 0.32699943802956694}",30,0,-27.092605390290593,"{0: 25, 1: 3, 2: 1, 3: 0, 4: 1}",0
224,False,"{'a': 0.6, 'e': 0.32536444083941912}",25,0,-56.338836609971025,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
225,False,"{'a': 0.6, 'e': 0.32373761863522199}",35,10,-31.82491200903912,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",1
226,False,"{'a': 0.6, 'e': 0.32211893054204588}",25,15,17.380213397711074,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.6, 'e': 0.32050833588933564}",20,0,13.060865798947013,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
228,False,"{'a': 0.6, 'e': 0.31890579420988896}",30,13,21.72413327130566,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
229,False,"{'a': 0.6, 'e': 0.31731126523883951}",25,16,-0.3923565175858923,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
230,False,"{'a': 0.6, 'e': 0.31572470891264531}",20,11,8.670054768414515,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.6, 'e': 0.31414608536808208}",30,10,-6.377005013943808,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
232,False,"{'a': 0.6, 'e': 0.31257535494124167}",20,13,13.229318408685053,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.6, 'e': 0.31101247816653549}",20,0,14.902599396338532,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
234,False,"{'a': 0.6, 'e': 0.30945741577570279}",20,12,-62.46135827916725,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 1}",1
235,False,"{'a': 0.6, 'e': 0.30791012869682427}",30,24,14.073998369030317,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.6, 'e': 0.30637057805334017}",20,10,-3.2072368123308985,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
237,False,"{'a': 0.6, 'e': 0.30483872516307348}",20,0,-33.47550399045156,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
238,False,"{'a': 0.6, 'e': 0.30331453153725807}",20,0,-4.184811026971758,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
239,False,"{'a': 0.6, 'e': 0.30179795887957178}",20,9,-63.66159694294551,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
240,False,"{'a': 0.6, 'e': 0.30028896908517394}",20,14,8.733005506942021,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.6, 'e': 0.29878752423974808}",20,9,5.919854284430615,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.6, 'e': 0.29729358661854932}",25,11,25.527735889344587,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.6, 'e': 0.29580711868545656}",20,7,0.9009939127958173,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
244,False,"{'a': 0.6, 'e': 0.29432808309202929}",20,13,13.16355975243706,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.6, 'e': 0.29285644267656913}",20,8,20.84292479797626,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.6, 'e': 0.29139216046318628}",25,19,7.265256694628804,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.6, 'e': 0.28993519966087039}",20,13,2.875903056016779,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
248,False,"{'a': 0.6, 'e': 0.28848552366256602}",20,7,18.80912739306985,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.6, 'e': 0.28704309604425321}",20,14,11.208800210183377,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.6, 'e': 0.28560788056403191}",20,0,-9.333598757737708,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
251,False,"{'a': 0.6, 'e': 0.28417984116121175}",20,11,13.681485936322556,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.6, 'e': 0.28275894195540568}",25,9,12.740583293665168,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
253,False,"{'a': 0.6, 'e': 0.28134514724562865}",20,5,-28.621739104703618,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
254,False,"{'a': 0.6, 'e': 0.27993842150940051}",25,12,-19.261221048782108,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
255,False,"{'a': 0.6, 'e': 0.27853872940185354}",20,4,-7.341350392084147,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
256,False,"{'a': 0.6, 'e': 0.27714603575484426}",25,12,17.727216421250898,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.6, 'e': 0.27576030557607001}",20,7,-55.53679358835478,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
258,False,"{'a': 0.6, 'e': 0.27438150404818967}",30,13,18.280363811182397,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
259,False,"{'a': 0.6, 'e': 0.27300959652794871}",25,19,13.975388880415963,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.6, 'e': 0.27164454854530901}",25,13,-19.836905946630626,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
261,False,"{'a': 0.6, 'e': 0.27028632580258244}",25,13,24.73521715449653,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.6, 'e': 0.26893489417356953}",25,14,21.400510012657083,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.6, 'e': 0.26759021970270169}",30,16,3.0586835615820807,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
264,False,"{'a': 0.6, 'e': 0.26625226860418816}",20,7,1.2145801081160215,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
265,False,"{'a': 0.6, 'e': 0.26492100726116724}",35,26,3.8624318074826336,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.6, 'e': 0.26359640222486136}",20,2,-1.3067137233432429,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
267,False,"{'a': 0.6, 'e': 0.2622784202137371}",20,16,8.076381865243864,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.6, 'e': 0.26096702811266836}",20,16,9.8788041924789,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.6, 'e': 0.25966219297210502}",35,22,12.947711142330744,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
270,False,"{'a': 0.6, 'e': 0.25836388200724453}",20,14,10.693273812869204,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.6, 'e': 0.25707206259720827}",25,5,23.486586243034004,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.6, 'e': 0.25578670228422223}",20,14,12.026443711529867,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.6, 'e': 0.25450776877280112}",25,8,13.715051973537918,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
274,False,"{'a': 0.6, 'e': 0.25323522992893716}",20,10,8.453095006257463,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
275,False,"{'a': 0.6, 'e': 0.25196905377929246}",25,1,-7.07038017923633,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 0}",1
276,False,"{'a': 0.6, 'e': 0.25070920851039596}",35,24,1.783077190289399,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
277,False,"{'a': 0.6, 'e': 0.24945566246784401}",20,9,2.3001058521847804,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
278,False,"{'a': 0.6, 'e': 0.24820838415550478}",25,12,-17.36513584402606,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
279,False,"{'a': 0.6, 'e': 0.24696734223472724}",20,12,5.249353269666769,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
280,False,"{'a': 0.6, 'e': 0.24573250552355361}",30,19,-32.27837979951895,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
281,False,"{'a': 0.6, 'e': 0.24450384299593586}",25,11,-33.607535248305595,"{0: 11, 1: 0, 2: 1, 3: 2, 4: 0}",1
282,False,"{'a': 0.6, 'e': 0.24328132378095618}",20,11,-42.06553334751996,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
283,False,"{'a': 0.6, 'e': 0.24206491716205139}",25,12,-64.07924670391915,"{0: 7, 1: 3, 2: 2, 3: 0, 4: 1}",1
284,False,"{'a': 0.6, 'e': 0.24085459257624112}",20,6,12.14122545377073,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
285,False,"{'a': 0.6, 'e': 0.23965031961335992}",25,14,23.09208596281116,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.6, 'e': 0.23845206801529312}",20,7,18.793611108945697,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.6, 'e': 0.23725980767521665}",25,18,-10.265897503793733,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
288,False,"{'a': 0.6, 'e': 0.23607350863684057}",25,15,-13.775478933507653,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
289,False,"{'a': 0.6, 'e': 0.23489314109365636}",20,8,22.484864982376614,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.6, 'e': 0.23371867538818808}",25,3,10.47613647927422,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
291,False,"{'a': 0.6, 'e': 0.23255008201124713}",30,16,13.08688366662646,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
292,False,"{'a': 0.6, 'e': 0.2313873316011909}",25,13,20.12409312407282,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.6, 'e': 0.23023039494318495}",20,0,17.597754194941174,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
294,False,"{'a': 0.6, 'e': 0.22907924296846902}",20,7,-48.72701601612803,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
295,False,"{'a': 0.6, 'e': 0.22793384675362668}",25,14,19.09486044814023,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.6, 'e': 0.22679417751985856}",20,14,12.686388654078945,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.6, 'e': 0.22566020663225925}",20,13,-35.09499895452777,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
298,False,"{'a': 0.6, 'e': 0.22453190559909794}",25,10,-25.453005443766802,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
299,False,"{'a': 0.6, 'e': 0.22340924607110246}",35,23,13.950995209478151,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
300,False,"{'a': 0.6, 'e': 0.22229219984074694}",25,19,10.833465176805728,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.6, 'e': 0.22118073884154321}",30,16,23.779630735759337,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.6, 'e': 0.2200748351473355}",20,13,12.62121902111602,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.6, 'e': 0.21897446097159881}",25,3,-26.401604283181868,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
304,False,"{'a': 0.6, 'e': 0.21787958866674081}",25,16,15.060288336455615,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.6, 'e': 0.21679019072340711}",25,11,9.582454571751041,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
306,False,"{'a': 0.6, 'e': 0.21570623976979009}",25,14,-2.0400543568990193,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
307,False,"{'a': 0.6, 'e': 0.21462770857094113}",25,20,9.388162944790848,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.6, 'e': 0.21355457002808642}",30,13,21.50412814017873,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.6, 'e': 0.212486797177946}",20,0,-49.779050189094264,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
310,False,"{'a': 0.6, 'e': 0.21142436319205626}",20,14,-0.13534159870063678,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.6, 'e': 0.21036724137609597}",20,8,-0.08545978605841675,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
312,False,"{'a': 0.6, 'e': 0.20931540516921548}",25,19,-2.5783703296750637,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
313,False,"{'a': 0.6, 'e': 0.20826882814336942}",20,10,-15.424242089845924,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
314,False,"{'a': 0.6, 'e': 0.20722748400265256}",20,1,-38.417035511956854,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
315,False,"{'a': 0.6, 'e': 0.2061913465826393}",20,6,25.719118264695975,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.6, 'e': 0.20516038984972612}",20,12,15.7441075623235,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.6, 'e': 0.20413458790047748}",25,14,13.677432687431093,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.6, 'e': 0.20311391496097508}",25,13,3.4527884859749376,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
319,False,"{'a': 0.6, 'e': 0.20209834538617022}",25,13,19.26738358196649,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.6, 'e': 0.20108785365923937}",25,19,12.142497637649745,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.6, 'e': 0.20008241439094315}",30,12,30.8060978589319,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.6, 'e': 0.19908200231898845}",20,14,11.36760822705698,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.6, 'e': 0.19808659230739351}",25,13,18.717113378513286,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.6, 'e': 0.19709615934585653}",25,16,16.88244457265602,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.6, 'e': 0.19611067854912725}",25,14,7.354725196020825,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
326,False,"{'a': 0.6, 'e': 0.19513012515638162}",30,18,9.111204706200297,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
327,False,"{'a': 0.6, 'e': 0.1941544745305997}",25,13,25.896258910604892,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.6, 'e': 0.1931837021579467}",20,12,4.8275212118834885,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
329,False,"{'a': 0.6, 'e': 0.19221778364715697}",25,12,-17.548451818423306,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
330,False,"{'a': 0.6, 'e': 0.19125669472892118}",25,15,-0.19774674747439613,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
331,False,"{'a': 0.6, 'e': 0.19030041125527658}",20,14,11.707282417991092,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.6, 'e': 0.18934890919900019}",25,12,6.157035348712243,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
333,False,"{'a': 0.6, 'e': 0.18840216465300519}",20,12,4.007731817304281,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
334,False,"{'a': 0.6, 'e': 0.18746015382974016}",25,14,8.701082625790685,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
335,False,"{'a': 0.6, 'e': 0.18652285306059146}",20,12,0.4780511257852842,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
336,False,"{'a': 0.6, 'e': 0.18559023879528852}",20,11,16.536457210058863,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.6, 'e': 0.18466228760131206}",20,12,14.234621013267137,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.6, 'e': 0.18373897616330551}",20,10,6.976315167965382,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
339,False,"{'a': 0.6, 'e': 0.18282028128248898}",20,11,16.614540000069088,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.6, 'e': 0.18190617987607652}",20,11,17.63742490673552,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.6, 'e': 0.18099664897669615}",20,13,10.61859014650911,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.6, 'e': 0.18009166573181265}",20,9,20.901932366030913,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.6, 'e': 0.17919120740315361}",25,8,28.86338629865041,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.6, 'e': 0.17829525136613783}",25,11,-18.382963776140667,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
345,False,"{'a': 0.6, 'e': 0.17740377510930713}",20,8,15.074517051220553,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.6, 'e': 0.17651675623376059}",20,15,7.874078258617605,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.6, 'e': 0.1756341724525918}",20,0,24.86470801041695,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
348,False,"{'a': 0.6, 'e': 0.17475600159032884}",25,17,15.190168373274519,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.6, 'e': 0.17388222158237721}",25,16,5.620352745925247,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.6, 'e': 0.17301281047446532}",30,16,28.731134945058223,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.6, 'e': 0.17214774642209299}",25,13,16.49616397425824,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.6, 'e': 0.17128700768998251}",35,24,3.2437595266664188,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
353,False,"{'a': 0.6, 'e': 0.17043057265153261}",30,13,8.92362818247198,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
354,False,"{'a': 0.6, 'e': 0.16957841978827493}",20,14,1.7745854665720187,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.6, 'e': 0.16873052768933355}",25,13,18.87692412710328,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.6, 'e': 0.1678868750508869}",25,16,16.66835920694829,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.6, 'e': 0.16704744067563246}",30,21,6.787752977657398,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.6, 'e': 0.16621220347225429}",25,15,4.337445049393868,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
359,False,"{'a': 0.6, 'e': 0.16538114245489302}",25,19,12.089346141838046,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.6, 'e': 0.16455423674261857}",30,20,11.61343189213996,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.6, 'e': 0.16373146555890547}",25,17,-0.868365770197828,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.6, 'e': 0.16291280823111093}",30,19,-23.3048191453523,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
363,False,"{'a': 0.6, 'e': 0.16209824418995539}",35,20,26.921704785020907,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.6, 'e': 0.1612877529690056}",25,17,7.507862134039347,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.6, 'e': 0.16048131420416056}",25,11,14.578977805460374,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
366,False,"{'a': 0.6, 'e': 0.15967890763313977}",30,22,12.310125709645424,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.6, 'e': 0.15888051309497409}",20,4,30.970901932303097,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.6, 'e': 0.1580861105294992}",20,12,3.9516848077157354,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
369,False,"{'a': 0.6, 'e': 0.1572956799768517}",20,6,-0.6336292676057877,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
