trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
432,True,"{'a': 0, 'e': 0}",25,15,19.618992797469527,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,True,"{'a': 0, 'e': 0}",20,12,18.483620930997553,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,True,"{'a': 0, 'e': 0}",20,0,30.626215701436657,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
435,True,"{'a': 0, 'e': 0}",35,21,30.267793072020474,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,True,"{'a': 0, 'e': 0}",25,11,24.194526892440088,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,True,"{'a': 0, 'e': 0}",20,3,27.355011738299815,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,True,"{'a': 0, 'e': 0}",20,10,21.03149408115412,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,True,"{'a': 0, 'e': 0}",20,11,18.98442850951171,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,True,"{'a': 0, 'e': 0}",20,8,20.606032259979557,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,True,"{'a': 0, 'e': 0}",35,19,31.468489805155517,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,True,"{'a': 0, 'e': 0}",20,12,15.26364949474106,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,True,"{'a': 0, 'e': 0}",25,8,26.034281535536785,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,True,"{'a': 0, 'e': 0}",20,16,8.211466799382722,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,True,"{'a': 0, 'e': 0}",30,21,16.756888222438622,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,True,"{'a': 0, 'e': 0}",25,5,29.93279365404439,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,True,"{'a': 0, 'e': 0}",20,16,8.986555828799187,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,True,"{'a': 0, 'e': 0}",25,17,17.3935095484565,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,True,"{'a': 0, 'e': 0}",25,16,15.04236555984318,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,True,"{'a': 0, 'e': 0}",25,17,16.235538280564555,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,True,"{'a': 0, 'e': 0}",25,17,2.8769641132777943,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
452,True,"{'a': 0, 'e': 0}",20,11,20.225132543482555,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,True,"{'a': 0, 'e': 0}",25,13,17.918913365854017,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,True,"{'a': 0, 'e': 0}",20,8,19.457345834822497,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,True,"{'a': 0, 'e': 0}",25,8,30.0470045201949,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,True,"{'a': 0, 'e': 0}",20,14,12.587605984258904,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,True,"{'a': 0, 'e': 0}",20,15,9.77092248289746,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,True,"{'a': 0, 'e': 0}",25,11,30.8918914474784,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,True,"{'a': 0, 'e': 0}",20,5,24.130423185969022,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,True,"{'a': 0, 'e': 0}",20,6,25.625716986076373,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,True,"{'a': 0, 'e': 0}",25,20,10.451224671744052,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,True,"{'a': 0, 'e': 0}",20,12,13.163113681123328,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,True,"{'a': 0, 'e': 0}",25,11,23.573475066697313,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,True,"{'a': 0, 'e': 0}",25,11,12.231554151166272,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
465,True,"{'a': 0, 'e': 0}",25,15,21.74474738704821,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,True,"{'a': 0, 'e': 0}",20,14,10.098851121102436,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,True,"{'a': 0, 'e': 0}",20,11,4.412170241153312,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
468,True,"{'a': 0, 'e': 0}",25,20,9.995895032904276,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,True,"{'a': 0, 'e': 0}",20,11,15.394733998002746,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,True,"{'a': 0, 'e': 0}",25,13,23.852120173207073,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,True,"{'a': 0, 'e': 0}",20,5,31.38345781707922,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,True,"{'a': 0, 'e': 0}",20,6,24.987529052509075,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,True,"{'a': 0, 'e': 0}",20,0,26.321450483743394,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
474,True,"{'a': 0, 'e': 0}",20,8,23.280830892519003,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,True,"{'a': 0, 'e': 0}",25,13,23.15001830502407,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,True,"{'a': 0, 'e': 0}",25,13,20.05548854276252,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,True,"{'a': 0, 'e': 0}",20,16,6.789863769807673,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,True,"{'a': 0, 'e': 0}",25,14,19.941583217819552,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,True,"{'a': 0, 'e': 0}",25,13,21.181623164759866,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,True,"{'a': 0, 'e': 0}",30,22,16.723532107702027,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,True,"{'a': 0, 'e': 0}",20,6,30.2546444596855,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,True,"{'a': 0, 'e': 0}",25,19,10.69032780863948,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,True,"{'a': 0, 'e': 0}",20,9,21.00296600881314,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,True,"{'a': 0, 'e': 0}",20,10,20.016083843971593,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,True,"{'a': 0, 'e': 0}",20,7,21.832955983504966,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,True,"{'a': 0, 'e': 0}",25,14,19.81547063174204,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,True,"{'a': 0, 'e': 0}",20,16,7.502798076603366,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,True,"{'a': 0, 'e': 0}",30,20,17.92374667943495,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,True,"{'a': 0, 'e': 0}",20,13,12.435762290020554,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,True,"{'a': 0, 'e': 0}",25,14,21.354233200970015,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,True,"{'a': 0, 'e': 0}",35,21,23.43587755177165,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,True,"{'a': 0, 'e': 0}",30,17,-17.472311335929994,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
493,True,"{'a': 0, 'e': 0}",20,11,18.13531155055882,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,True,"{'a': 0, 'e': 0}",20,15,11.223589688238528,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,True,"{'a': 0, 'e': 0}",20,0,30.57303542892594,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
496,True,"{'a': 0, 'e': 0}",25,19,10.563691571371624,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,True,"{'a': 0, 'e': 0}",20,16,6.583157285600182,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,True,"{'a': 0, 'e': 0}",25,19,11.16283440456371,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,True,"{'a': 0, 'e': 0}",30,13,30.808849948155682,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,True,"{'a': 0, 'e': 0}",30,20,20.10336635866125,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,True,"{'a': 0, 'e': 0}",20,8,20.261777848116058,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,True,"{'a': 0, 'e': 0}",25,19,12.926074247481525,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,True,"{'a': 0, 'e': 0}",20,11,20.427350697109315,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,True,"{'a': 0, 'e': 0}",30,14,28.96780934879388,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,True,"{'a': 0, 'e': 0}",25,15,13.673807902755883,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,True,"{'a': 0, 'e': 0}",20,15,9.997443717334761,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,True,"{'a': 0, 'e': 0}",30,13,26.92504756996995,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,True,"{'a': 0, 'e': 0}",20,7,8.568787040677513,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
509,True,"{'a': 0, 'e': 0}",25,13,21.602729062593117,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,True,"{'a': 0, 'e': 0}",20,3,30.270290447573366,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,True,"{'a': 0, 'e': 0}",35,17,32.45003532127291,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,True,"{'a': 0, 'e': 0}",25,9,28.97301240809221,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,True,"{'a': 0, 'e': 0}",20,9,18.983827994066782,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,True,"{'a': 0, 'e': 0}",25,16,14.543426819595393,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,True,"{'a': 0, 'e': 0}",30,13,34.02952199791181,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,True,"{'a': 0, 'e': 0}",20,11,4.4524799036748295,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
517,True,"{'a': 0, 'e': 0}",20,16,7.457114504233234,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,True,"{'a': 0, 'e': 0}",20,12,14.678852213572169,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,True,"{'a': 0, 'e': 0}",20,10,20.47191122655234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,True,"{'a': 0, 'e': 0}",20,1,30.937850566685615,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,True,"{'a': 0, 'e': 0}",25,16,15.73949695594641,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,True,"{'a': 0, 'e': 0}",25,15,18.8031911729802,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,True,"{'a': 0, 'e': 0}",35,19,29.3407643874847,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,True,"{'a': 0, 'e': 0}",25,17,13.490372526695047,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,True,"{'a': 0, 'e': 0}",20,15,10.938715977396608,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,True,"{'a': 0, 'e': 0}",25,20,10.690013895312447,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,True,"{'a': 0, 'e': 0}",20,12,4.256093242669049,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
528,True,"{'a': 0, 'e': 0}",35,21,24.38435463844156,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,True,"{'a': 0, 'e': 0}",20,14,11.708004085469005,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,True,"{'a': 0, 'e': 0}",20,13,14.524773916719518,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,True,"{'a': 0, 'e': 0}",30,22,16.960543222482446,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,True,"{'a': 0, 'e': 0}",25,20,8.460694135398995,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,True,"{'a': 0, 'e': 0}",20,8,19.10759797685154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,True,"{'a': 0, 'e': 0}",20,10,17.90448213578803,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,True,"{'a': 0, 'e': 0}",25,16,16.946181444947932,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,True,"{'a': 0, 'e': 0}",20,13,14.471637235509213,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,True,"{'a': 0, 'e': 0}",20,8,24.000718545880222,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,True,"{'a': 0, 'e': 0}",20,14,10.494168778764848,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,True,"{'a': 0, 'e': 0}",20,10,18.81216767439421,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,True,"{'a': 0, 'e': 0}",35,13,37.877006706918685,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,True,"{'a': 0, 'e': 0}",20,13,12.715763980919617,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,True,"{'a': 0, 'e': 0}",25,19,13.979925150921117,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,True,"{'a': 0, 'e': 0}",35,24,22.714160349754128,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,True,"{'a': 0, 'e': 0}",20,9,22.29247800955353,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,True,"{'a': 0, 'e': 0}",25,11,27.442808653679467,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,True,"{'a': 0, 'e': 0}",30,22,13.194194678481539,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,True,"{'a': 0, 'e': 0}",25,11,26.695111135819225,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,True,"{'a': 0, 'e': 0}",25,11,29.68472060931095,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,True,"{'a': 0, 'e': 0}",25,10,18.057738639219505,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,True,"{'a': 0, 'e': 0}",30,24,13.628712802438457,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,True,"{'a': 0, 'e': 0}",20,13,12.191523445839147,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,True,"{'a': 0, 'e': 0}",25,20,7.449078731123848,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,True,"{'a': 0, 'e': 0}",25,20,11.788919457605484,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,True,"{'a': 0, 'e': 0}",25,13,20.149904894215233,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,True,"{'a': 0, 'e': 0}",20,12,17.51528141636474,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,True,"{'a': 0, 'e': 0}",20,16,7.395225566144705,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,True,"{'a': 0, 'e': 0}",25,8,31.121189406658683,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,True,"{'a': 0, 'e': 0}",20,15,9.700099686290939,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,True,"{'a': 0, 'e': 0}",25,13,21.57312283323982,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,True,"{'a': 0, 'e': 0}",20,16,9.199475484432021,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,True,"{'a': 0, 'e': 0}",20,16,8.181363025440374,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,True,"{'a': 0, 'e': 0}",25,11,25.14661527145087,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,True,"{'a': 0, 'e': 0}",25,17,14.530511835925303,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,True,"{'a': 0, 'e': 0}",20,15,9.394720437292602,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,True,"{'a': 0, 'e': 0}",30,22,14.992265105654896,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,True,"{'a': 0, 'e': 0}",20,9,21.328474711993493,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,True,"{'a': 0, 'e': 0}",25,16,17.32177367874459,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,True,"{'a': 0, 'e': 0}",25,13,23.353294014650462,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,True,"{'a': 0, 'e': 0}",25,20,6.964333978014,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,True,"{'a': 0, 'e': 0}",20,16,7.866229420403074,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,True,"{'a': 0, 'e': 0}",25,11,24.265842349831487,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,True,"{'a': 0, 'e': 0}",20,8,19.939086856799406,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,True,"{'a': 0, 'e': 0}",25,19,13.158976630902718,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,True,"{'a': 0, 'e': 0}",20,3,26.575349595092625,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,True,"{'a': 0, 'e': 0}",30,12,35.37652747475853,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,True,"{'a': 0, 'e': 0}",25,11,27.026771647309168,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,True,"{'a': 0, 'e': 0}",25,13,21.120225284692204,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,True,"{'a': 0, 'e': 0}",20,16,8.747860931974806,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,True,"{'a': 0, 'e': 0}",20,15,8.017618629185174,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,True,"{'a': 0, 'e': 0}",20,16,8.362382932288766,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,True,"{'a': 0, 'e': 0}",20,16,7.020029005413188,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,True,"{'a': 0, 'e': 0}",25,14,21.546402275363516,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,True,"{'a': 0, 'e': 0}",25,19,11.558032319536832,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,True,"{'a': 0, 'e': 0}",35,21,29.69908933215373,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,True,"{'a': 0, 'e': 0}",25,8,28.451541124117945,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,True,"{'a': 0, 'e': 0}",25,14,23.516643649967847,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,True,"{'a': 0, 'e': 0}",30,8,32.91163032174362,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,True,"{'a': 0, 'e': 0}",25,11,26.17793714811659,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,True,"{'a': 0, 'e': 0}",25,15,19.48865647486326,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,True,"{'a': 0, 'e': 0}",25,8,25.878423714868926,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,True,"{'a': 0, 'e': 0}",25,15,18.256967118876943,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,True,"{'a': 0, 'e': 0}",25,19,13.974197602018926,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,True,"{'a': 0, 'e': 0}",25,13,20.92988965177508,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,True,"{'a': 0, 'e': 0}",20,10,19.897461294803154,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,True,"{'a': 0, 'e': 0}",25,8,28.42788372423418,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,True,"{'a': 0, 'e': 0}",30,16,13.5595649448085,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
597,True,"{'a': 0, 'e': 0}",20,16,9.753353834383207,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,True,"{'a': 0, 'e': 0}",20,12,15.725447865702048,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,True,"{'a': 0, 'e': 0}",25,19,9.429700641129198,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,True,"{'a': 0, 'e': 0}",20,10,16.746969199764035,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,True,"{'a': 0, 'e': 0}",20,12,18.788003805358795,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,True,"{'a': 0, 'e': 0}",20,12,16.657355512364692,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,True,"{'a': 0, 'e': 0}",20,10,20.345196239948077,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,True,"{'a': 0, 'e': 0}",30,17,21.98578584285473,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,True,"{'a': 0, 'e': 0}",20,11,17.13389939248367,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,True,"{'a': 0, 'e': 0}",25,18,13.151608157595975,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,True,"{'a': 0, 'e': 0}",20,13,12.41649304717533,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,True,"{'a': 0, 'e': 0}",25,18,13.191779959228361,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,True,"{'a': 0, 'e': 0}",20,13,14.254443982866043,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,True,"{'a': 0, 'e': 0}",20,12,16.24545871323063,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,True,"{'a': 0, 'e': 0}",30,21,17.12982054767362,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,True,"{'a': 0, 'e': 0}",30,3,45.19143798239735,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,True,"{'a': 0, 'e': 0}",30,19,19.954614170454054,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,True,"{'a': 0, 'e': 0}",20,10,20.654494000063355,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,True,"{'a': 0, 'e': 0}",25,20,9.783168558077238,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,True,"{'a': 0, 'e': 0}",25,11,24.29754489338274,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,True,"{'a': 0, 'e': 0}",20,13,12.254880139905088,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,True,"{'a': 0, 'e': 0}",25,20,9.39620946275117,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,True,"{'a': 0, 'e': 0}",20,13,11.555293078296993,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,True,"{'a': 0, 'e': 0}",25,7,35.37062599475189,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,True,"{'a': 0, 'e': 0}",35,19,28.71857457280252,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,True,"{'a': 0, 'e': 0}",20,10,14.996711608300632,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,True,"{'a': 0, 'e': 0}",30,19,19.302160942862628,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,True,"{'a': 0, 'e': 0}",25,19,11.208557938526663,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,True,"{'a': 0, 'e': 0}",25,19,11.43133173115767,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,True,"{'a': 0, 'e': 0}",20,14,14.027203152266145,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,True,"{'a': 0, 'e': 0}",20,12,14.997259043300367,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,True,"{'a': 0, 'e': 0}",25,17,17.063939288035925,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,True,"{'a': 0, 'e': 0}",25,5,32.09719035437197,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,True,"{'a': 0, 'e': 0}",25,13,21.098634425393445,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,True,"{'a': 0, 'e': 0}",30,13,27.530387622468933,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,True,"{'a': 0, 'e': 0}",25,15,15.838800490953535,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,True,"{'a': 0, 'e': 0}",20,10,18.98363487146156,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,True,"{'a': 0, 'e': 0}",25,19,8.779245527151831,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,True,"{'a': 0, 'e': 0}",30,19,18.142138534198175,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,True,"{'a': 0, 'e': 0}",30,16,31.25398686857279,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,True,"{'a': 0, 'e': 0}",20,13,11.716527887903544,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,True,"{'a': 0, 'e': 0}",20,15,-4.520873655780655,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
639,True,"{'a': 0, 'e': 0}",20,14,11.409603987202408,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,True,"{'a': 0, 'e': 0}",30,15,28.19479623049193,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,True,"{'a': 0, 'e': 0}",25,18,13.460661522083074,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,True,"{'a': 0, 'e': 0}",30,3,42.368079591961596,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
